measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,poa_irradiance__663,system_id
2010-04-27 00:00:00,5.018,,0.016,,122.291,,4.088,,251.12,0.008,,3.106,,0.0259999999999999,,,5.458,,,,4
2010-04-27 00:01:00,5.017,,0.055,,122.258,,4.045,,276.413,0.005,,2.938,,0.014,,,5.438,,,,4
2010-04-27 00:02:00,5.011,,0.049,,122.302,,3.992,,253.759,0.007,,3.232,,0.0219999999999999,,,5.492,,,,4
2010-04-27 00:03:00,5.01,,0.055,,122.258,,4.036,,255.694,0.007,,3.088,,0.0219999999999999,,,5.486,,,,4
2010-04-27 00:04:00,5.009,,0.0599999999999999,,122.273,,4.046,,253.806,0.006,,2.938,,0.0179999999999999,,,5.506,,,,4
2010-04-27 00:05:00,5.006,,0.0709999999999999,,122.221,,4.147,,241.499,0.005,,3.148,,0.016,,,5.557,,,,4
2010-04-27 00:06:00,5.008,,0.104,,122.273,,4.194,,247.29,0.007,,3.08,,0.0219999999999999,,,5.578,,,,4
2010-04-27 00:07:00,5.007,,-0.0219999999999999,,122.316,,4.161,,246.559,0.007,,3.164,,0.0219999999999999,,,5.555,,,,4
2010-04-27 00:08:00,5.006,,0.0599999999999999,,122.279,,4.039,,246.818,0.005,,3.298,,0.016,,,5.517,,,,4
2010-04-27 00:09:00,5.018,,-0.0109999999999999,,122.292,,3.965,,244.749,0.005,,3.088,,0.014,,,5.492,,,,4
2010-04-27 00:10:00,5.015,,0.0599999999999999,,122.249,,3.899,,250.037,0.005,,3.008,,0.016,,,5.49,,,,4
2010-04-27 00:11:00,5.01,,0.027,,122.236,,3.918,,243.814,0.005,,2.924,,0.016,,,5.495,,,,4
2010-04-27 00:12:00,5.004,,0.0439999999999999,,122.249,,3.922,,233.806,0.007,,3.086,,0.02,,,5.448,,,,4
2010-04-27 00:13:00,5.005,,0.033,,122.184,,3.969,,252.806,0.007,,3.17,,0.0219999999999999,,,5.4,,,,4
2010-04-27 00:14:00,5.004,,-0.028,,122.14,,3.991,,236.497,0.007,,3.176,,0.0219999999999999,,,5.385,,,,4
2010-04-27 00:15:00,4.998,,-0.017,,122.167,,3.926,,240.355,0.006,,3.272,,0.0179999999999999,,,5.345,,,,4
2010-04-27 00:16:00,5.004,,-0.0219999999999999,,122.265,,3.916,,251.963,0.006,,3.124,,0.02,,,5.342,,,,4
2010-04-27 00:17:00,5.009,,-0.0109999999999999,,122.212,,3.909,,259.437,0.007,,2.99,,0.02,,,5.345,,,,4
2010-04-27 00:18:00,5.017,,0.225,,122.264,,3.896,,245.331,0.006,,3.106,,0.02,,,5.363,,,,4
2010-04-27 00:19:00,5.016,,0.099,,122.307,,4.047,,247.213,0.006,,3.058,,0.0179999999999999,,,5.421,,,,4
2010-04-27 00:20:00,5.01,,0.0,,122.325,,4.091,,221.561,0.005,,3.128,,0.0179999999999999,,,5.443,,,,4
2010-04-27 00:21:00,5.013,,0.049,,122.345,,4.109,,224.004,0.004,,2.948,,0.012,,,5.38,,,,4
2010-04-27 00:22:00,5.013,,-0.006,,122.297,,4.144,,234.586,0.008,,3.11,,0.024,,,5.353,,,,4
2010-04-27 00:23:00,5.01,,0.005,,122.374,,4.417,,233.754,0.007,,3.158,,0.0219999999999999,,,5.406,,,,4
2010-04-27 00:24:00,5.013,,0.0109999999999999,,122.343,,4.537,,203.178,0.008,,3.124,,0.024,,,5.39,,,,4
2010-04-27 00:25:00,5.014,,0.0109999999999999,,122.348,,4.428,,202.919,0.007,,3.026,,0.02,,,5.32,,,,4
2010-04-27 00:26:00,5.019,,0.049,,122.369,,4.242,,188.212,0.007,,3.11,,0.0219999999999999,,,5.307,,,,4
2010-04-27 00:27:00,5.016,,0.0379999999999999,,122.265,,4.215,,212.204,0.007,,3.232,,0.0219999999999999,,,5.355,,,,4
2010-04-27 00:28:00,5.01,,-0.0219999999999999,,122.268,,4.162,,198.127,0.006,,3.266,,0.02,,,5.32,,,,4
2010-04-27 00:29:00,5.01,,0.198,,122.276,,4.104,,185.381,0.006,,3.196,,0.02,,,5.271,,,,4
2010-04-27 00:30:00,5.01,,0.0879999999999999,,122.243,,3.994,,210.092,0.005,,3.044,,0.016,,,5.207,,,,4
2010-04-27 00:31:00,5.012,,-0.006,,122.25,,4.048,,202.025,0.006,,3.182,,0.02,,,5.224,,,,4
2010-04-27 00:32:00,5.004,,-0.039,,122.211,,4.157,,205.404,0.007,,3.04,,0.0219999999999999,,,5.231,,,,4
2010-04-27 00:33:00,5.01,,0.049,,122.269,,4.091,,226.13,0.007,,3.178,,0.0219999999999999,,,5.231,,,,4
2010-04-27 00:34:00,5.011,,0.0769999999999999,,122.27,,3.965,,236.463,0.006,,3.086,,0.0179999999999999,,,5.221,,,,4
2010-04-27 00:35:00,5.015,,0.0879999999999999,,122.349,,3.903,,222.868,0.005,,3.13,,0.016,,,5.203,,,,4
2010-04-27 00:36:00,5.014,,-0.017,,122.351,,3.882,,241.542,0.005,,3.254,,0.0179999999999999,,,5.176,,,,4
2010-04-27 00:37:00,5.013,,-0.105,,122.337,,3.881,,222.164,0.008,,3.154,,0.0259999999999999,,,5.147,,,,4
2010-04-27 00:38:00,5.01,,0.016,,122.276,,3.815,,228.432,0.005,,3.196,,0.016,,,5.065,,,,4
2010-04-27 00:39:00,5.012,,0.016,,122.296,,3.798,,244.403,0.005,,2.998,,0.014,,,5.074,,,,4
2010-04-27 00:40:00,5.012,,0.0,,122.258,,3.878,,231.303,0.006,,3.028,,0.0179999999999999,,,5.11,,,,4
2010-04-27 00:41:00,5.009,,0.0,,122.278,,4.004,,197.447,0.006,,2.948,,0.0179999999999999,,,5.136,,,,4
2010-04-27 00:42:00,5.009,,0.0,,122.32,,3.91,,196.829,0.007,,3.176,,0.024,,,5.117,,,,4
2010-04-27 00:43:00,5.019,,0.0109999999999999,,122.366,,3.941,,183.589,0.006,,3.044,,0.02,,,5.171,,,,4
2010-04-27 00:44:00,5.016,,-0.039,,122.338,,4.076,,189.426,0.007,,2.986,,0.0179999999999999,,,5.214,,,,4
2010-04-27 00:45:00,5.012,,-0.0219999999999999,,122.357,,4.087,,189.214,0.007,,3.082,,0.0219999999999999,,,5.218,,,,4
2010-04-27 00:46:00,5.014,,0.027,,122.327,,3.948,,232.069,0.005,,2.884,,0.014,,,5.207,,,,4
2010-04-27 00:47:00,5.013,,0.2089999999999999,,122.302,,3.883,,210.344,0.008,,3.028,,0.024,,,5.203,,,,4
2010-04-27 00:48:00,5.011,,-0.0219999999999999,,122.37,,3.903,,227.338,0.007,,3.004,,0.02,,,5.187,,,,4
2010-04-27 00:49:00,5.009,,0.0219999999999999,,122.379,,3.844,,241.989,0.005,,3.176,,0.016,,,5.16,,,,4
2010-04-27 00:50:00,5.004,,0.005,,122.32,,3.769,,226.906,0.007,,3.128,,0.02,,,5.184,,,,4
2010-04-27 00:51:00,5.006,,-0.127,,122.307,,3.763,,225.042,0.006,,3.028,,0.0179999999999999,,,5.229,,,,4
2010-04-27 00:52:00,5.01,,-0.0219999999999999,,122.277,,3.745,,233.901,0.006,,2.966,,0.0179999999999999,,,5.168,,,,4
2010-04-27 00:53:00,5.012,,0.027,,122.311,,3.624,,228.56,0.006,,2.996,,0.0179999999999999,,,5.066,,,,4
2010-04-27 00:54:00,5.02,,0.1809999999999999,,122.362,,3.541,,220.6,0.005,,3.17,,0.016,,,5.001,,,,4
2010-04-27 00:55:00,5.01,,0.0379999999999999,,122.328,,3.485,,225.668,0.006,,2.96,,0.0179999999999999,,,4.944,,,,4
2010-04-27 00:56:00,5.011,,0.0219999999999999,,122.293,,3.417,,234.744,0.005,,2.944,,0.016,,,4.916,,,,4
2010-04-27 00:57:00,5.014,,-0.0109999999999999,,122.271,,3.314,,229.047,0.007,,3.122,,0.0219999999999999,,,4.889,,,,4
2010-04-27 00:58:00,5.012,,-0.017,,122.334,,3.192,,211.631,0.005,,3.074,,0.014,,,4.908,,,,4
2010-04-27 00:59:00,5.016,,-0.0109999999999999,,122.344,,3.082,,197.638,0.004,,2.824,,0.012,,,4.903,,,,4
2010-04-27 01:00:00,5.014,,0.0769999999999999,,122.361,,3.033,,214.886,0.006,,3.014,,0.0179999999999999,,,4.943,,,,4
2010-04-27 01:01:00,5.016,,0.049,,122.352,,3.05,,231.45,0.008,,3.11,,0.0259999999999999,,,4.949,,,,4
2010-04-27 01:02:00,5.013,,-0.0719999999999999,,122.362,,3.067,,225.854,0.007,,3.16,,0.0219999999999999,,,4.913,,,,4
2010-04-27 01:03:00,5.019,,0.055,,122.329,,3.037,,233.287,0.006,,3.058,,0.0179999999999999,,,4.895,,,,4
2010-04-27 01:04:00,5.014,,-0.066,,122.371,,3.025,,242.38,0.006,,3.242,,0.02,,,4.864,,,,4
2010-04-27 01:05:00,5.014,,0.0599999999999999,,122.361,,3.008,,234.229,0.005,,2.878,,0.016,,,4.869,,,,4
2010-04-27 01:06:00,5.008,,0.159,,122.293,,3.104,,220.154,0.008,,2.966,,0.024,,,4.884,,,,4
2010-04-27 01:07:00,5.007,,0.0,,122.326,,3.232,,244.362,0.005,,3.032,,0.016,,,4.86,,,,4
2010-04-27 01:08:00,5.014,,0.0879999999999999,,122.306,,3.313,,254.181,0.004,,3.116,,0.014,,,4.863,,,,4
2010-04-27 01:09:00,5.011,,0.033,,122.32,,3.409,,258.1,0.006,,3.058,,0.0179999999999999,,,4.862,,,,4
2010-04-27 01:10:00,5.012,,-0.0439999999999999,,122.326,,3.581,,272.292,0.007,,3.23,,0.024,,,4.871,,,,4
2010-04-27 01:11:00,5.014,,-0.006,,122.386,,3.549,,276.239,0.007,,3.206,,0.0219999999999999,,,4.838,,,,4
2010-04-27 01:12:00,5.011,,0.0599999999999999,,122.343,,3.507,,286.31,0.006,,3.13,,0.0179999999999999,,,4.889,,,,4
2010-04-27 01:13:00,5.007,,0.027,,122.362,,3.387,,278.775,0.006,,3.164,,0.02,,,4.916,,,,4
2010-04-27 01:14:00,5.01,,0.0219999999999999,,122.388,,3.269,,238.548,0.006,,3.074,,0.0179999999999999,,,4.936,,,,4
2010-04-27 01:15:00,5.017,,-0.05,,122.388,,3.198,,244.823,0.006,,3.166,,0.0219999999999999,,,4.955,,,,4
2010-04-27 01:16:00,5.011,,0.0599999999999999,,122.339,,3.419,,235.947,0.0089999999999999,,2.968,,0.0259999999999999,,,4.971,,,,4
2010-04-27 01:17:00,5.012,,-0.017,,122.402,,3.44,,218.024,0.004,,3.118,,0.012,,,4.934,,,,4
2010-04-27 01:18:00,5.017,,-0.0219999999999999,,122.455,,3.394,,235.954,0.007,,2.95,,0.02,,,4.948,,,,4
2010-04-27 01:19:00,5.016,,-0.006,,122.469,,3.387,,213.256,0.006,,2.792,,0.0179999999999999,,,4.947,,,,4
2010-04-27 01:20:00,5.014,,0.033,,122.408,,3.357,,207.552,0.006,,3.026,,0.016,,,4.97,,,,4
2010-04-27 01:21:00,5.021,,0.0599999999999999,,122.43,,3.423,,204.82,0.008,,2.974,,0.024,,,4.981,,,,4
2010-04-27 01:22:00,5.014,,0.049,,122.401,,3.441,,206.707,0.003,,3.074,,0.01,,,4.864,,,,4
2010-04-27 01:23:00,5.019,,-0.055,,122.474,,3.374,,193.957,0.007,,2.852,,0.02,,,4.826,,,,4
2010-04-27 01:24:00,5.007,,0.0769999999999999,,122.433,,3.392,,207.822,0.006,,2.912,,0.016,,,4.846,,,,4
2010-04-27 01:25:00,5.016,,0.0379999999999999,,122.403,,3.427,,192.687,0.007,,3.19,,0.02,,,4.836,,,,4
2010-04-27 01:26:00,5.018,,0.0709999999999999,,122.448,,3.501,,190.528,0.006,,2.714,,0.016,,,4.845,,,,4
2010-04-27 01:27:00,5.019,,-0.017,,122.419,,3.547,,210.886,0.006,,2.864,,0.0179999999999999,,,4.801,,,,4
2010-04-27 01:28:00,5.019,,0.0379999999999999,,122.416,,3.507,,217.954,0.006,,3.026,,0.0179999999999999,,,4.728,,,,4
2010-04-27 01:29:00,5.015,,0.049,,122.398,,3.43,,209.058,0.0089999999999999,,2.956,,0.0259999999999999,,,4.724,,,,4
2010-04-27 01:30:00,5.01,,-0.028,,122.39,,3.34,,213.313,0.007,,2.818,,0.02,,,4.643,,,,4
2010-04-27 01:31:00,5.015,,0.0109999999999999,,122.373,,3.223,,210.04,0.007,,2.974,,0.02,,,4.575,,,,4
2010-04-27 01:32:00,5.01,,0.137,,122.372,,3.15,,203.429,0.006,,2.66,,0.014,,,4.53,,,,4
2010-04-27 01:33:00,5.006,,0.027,,122.324,,3.076,,206.096,0.006,,2.818,,0.014,,,4.495,,,,4
2010-04-27 01:34:00,5.01,,0.1809999999999999,,122.327,,3.031,,210.002,0.005,,2.896,,0.016,,,4.489,,,,4
2010-04-27 01:35:00,5.015,,-0.0109999999999999,,122.262,,2.994,,175.931,0.006,,3.088,,0.02,,,4.491,,,,4
2010-04-27 01:36:00,5.011,,0.154,,122.307,,2.974,,205.894,0.005,,2.78,,0.014,,,4.503,,,,4
2010-04-27 01:37:00,5.01,,0.0,,122.319,,2.951,,223.061,0.007,,2.914,,0.02,,,4.482,,,,4
2010-04-27 01:38:00,5.02,,0.0709999999999999,,122.308,,2.977,,237.328,0.006,,2.932,,0.0179999999999999,,,4.49,,,,4
2010-04-27 01:39:00,5.013,,-0.05,,122.331,,2.976,,206.473,0.006,,2.84,,0.016,,,4.529,,,,4
2010-04-27 01:40:00,5.007,,0.033,,122.343,,3.031,,178.329,0.007,,2.656,,0.0179999999999999,,,4.565,,,,4
2010-04-27 01:41:00,5.01,,0.016,,122.298,,3.093,,193.591,0.008,,3.016,,0.024,,,4.558,,,,4
2010-04-27 01:42:00,5.014,,0.055,,122.295,,3.128,,166.494,0.007,,2.866,,0.02,,,4.569,,,,4
2010-04-27 01:43:00,5.012,,-0.006,,122.349,,3.147,,181.217,0.007,,2.848,,0.02,,,4.578,,,,4
2010-04-27 01:44:00,5.016,,0.11,,122.324,,3.108,,203.202,0.006,,2.87,,0.016,,,4.624,,,,4
2010-04-27 01:45:00,5.007,,-0.05,,122.31,,3.083,,222.37,0.004,,2.806,,0.012,,,4.625,,,,4
2010-04-27 01:46:00,5.012,,-0.0219999999999999,,122.293,,3.047,,218.614,0.006,,2.842,,0.016,,,4.536,,,,4
2010-04-27 01:47:00,5.013,,0.0879999999999999,,122.346,,3.056,,211.392,0.007,,3.202,,0.0219999999999999,,,4.511,,,,4
2010-04-27 01:48:00,5.02,,-0.006,,122.397,,3.052,,213.22,0.007,,2.906,,0.02,,,4.435,,,,4
2010-04-27 01:49:00,5.018,,0.0109999999999999,,122.45,,3.056,,197.266,0.008,,2.674,,0.02,,,4.416,,,,4
2010-04-27 01:50:00,5.013,,-0.039,,122.425,,3.095,,201.364,0.006,,2.84,,0.0179999999999999,,,4.377,,,,4
2010-04-27 01:51:00,5.016,,-0.116,,122.482,,3.111,,217.68,0.007,,2.702,,0.0179999999999999,,,4.373,,,,4
2010-04-27 01:52:00,5.016,,0.0769999999999999,,122.476,,3.1,,221.847,0.007,,2.71,,0.0179999999999999,,,4.399,,,,4
2010-04-27 01:53:00,5.017,,0.0879999999999999,,122.476,,3.064,,222.614,0.006,,2.972,,0.0179999999999999,,,4.382,,,,4
2010-04-27 01:54:00,5.014,,0.0599999999999999,,122.435,,3.043,,216.312,0.007,,2.86,,0.0179999999999999,,,4.404,,,,4
2010-04-27 01:55:00,5.014,,-0.055,,122.402,,3.132,,233.454,0.005,,2.714,,0.014,,,4.476,,,,4
2010-04-27 01:56:00,5.01,,0.033,,122.382,,3.276,,224.293,0.007,,2.698,,0.0179999999999999,,,4.525,,,,4
2010-04-27 01:57:00,5.01,,0.016,,122.33,,3.275,,216.654,0.006,,3.032,,0.02,,,4.569,,,,4
2010-04-27 01:58:00,5.012,,-0.006,,122.389,,3.322,,206.485,0.005,,2.588,,0.014,,,4.565,,,,4
2010-04-27 01:59:00,5.019,,0.049,,122.391,,3.233,,201.351,0.006,,2.864,,0.016,,,4.583,,,,4
2010-04-27 02:00:00,5.016,,-0.006,,122.317,,3.189,,203.217,0.006,,2.66,,0.016,,,4.637,,,,4
2010-04-27 02:01:00,5.013,,-0.033,,122.279,,3.078,,217.394,0.006,,2.74,,0.014,,,4.622,,,,4
2010-04-27 02:02:00,5.014,,0.027,,122.331,,2.988,,227.763,0.007,,2.72,,0.02,,,4.6,,,,4
2010-04-27 02:03:00,5.007,,-0.006,,122.266,,2.956,,238.358,0.006,,2.836,,0.016,,,4.606,,,,4
2010-04-27 02:04:00,5.012,,0.115,,122.21,,2.901,,221.688,0.005,,2.774,,0.012,,,4.586,,,,4
2010-04-27 02:05:00,5.011,,0.0599999999999999,,122.284,,2.838,,210.741,0.007,,3.016,,0.02,,,4.599,,,,4
2010-04-27 02:06:00,5.004,,0.104,,122.244,,2.853,,206.234,0.008,,2.752,,0.0219999999999999,,,4.571,,,,4
2010-04-27 02:07:00,5.005,,0.005,,122.2,,2.842,,200.945,0.006,,2.716,,0.0179999999999999,,,4.511,,,,4
2010-04-27 02:08:00,5.014,,0.0709999999999999,,122.267,,2.866,,213.315,0.006,,2.948,,0.016,,,4.499,,,,4
2010-04-27 02:09:00,5.012,,0.027,,122.187,,2.966,,209.514,0.005,,2.896,,0.014,,,4.52,,,,4
2010-04-27 02:10:00,5.012,,0.165,,122.186,,3.153,,229.153,0.005,,2.618,,0.012,,,4.529,,,,4
2010-04-27 02:11:00,5.01,,0.0439999999999999,,122.226,,3.299,,226.583,0.007,,2.63,,0.02,,,4.565,,,,4
2010-04-27 02:12:00,5.004,,0.0769999999999999,,122.241,,3.354,,221.518,0.005,,2.846,,0.014,,,4.554,,,,4
2010-04-27 02:13:00,5.009,,-0.006,,122.167,,3.359,,224.151,0.005,,2.866,,0.014,,,4.537,,,,4
2010-04-27 02:14:00,5.006,,0.033,,122.155,,3.467,,221.481,0.006,,2.654,,0.016,,,4.544,,,,4
2010-04-27 02:15:00,5.0,,0.0599999999999999,,122.1,,3.519,,222.221,0.008,,2.71,,0.0219999999999999,,,4.494,,,,4
2010-04-27 02:16:00,4.997,,-0.017,,122.058,,3.522,,208.168,0.006,,2.63,,0.016,,,4.547,,,,4
2010-04-27 02:17:00,5.003,,0.0769999999999999,,122.087,,3.538,,242.698,0.006,,2.48,,0.016,,,4.598,,,,4
2010-04-27 02:18:00,5.012,,0.2089999999999999,,122.202,,3.59,,247.973,0.006,,2.792,,0.016,,,4.661,,,,4
2010-04-27 02:19:00,5.011,,0.049,,122.186,,3.573,,208.727,0.006,,2.728,,0.016,,,4.685,,,,4
2010-04-27 02:20:00,5.011,,0.1759999999999999,,122.223,,3.582,,217.301,0.007,,2.804,,0.02,,,4.658,,,,4
2010-04-27 02:21:00,5.012,,0.11,,122.163,,3.526,,228.052,0.006,,2.702,,0.0179999999999999,,,4.614,,,,4
2010-04-27 02:22:00,5.007,,0.016,,122.151,,3.424,,201.555,0.006,,2.636,,0.014,,,4.568,,,,4
2010-04-27 02:23:00,5.006,,0.0439999999999999,,122.162,,3.304,,190.813,0.006,,2.542,,0.014,,,4.53,,,,4
2010-04-27 02:24:00,5.006,,0.0379999999999999,,122.231,,3.213,,235.526,0.006,,2.558,,0.014,,,4.456,,,,4
2010-04-27 02:25:00,5.007,,0.016,,122.153,,3.118,,243.825,0.007,,2.644,,0.0179999999999999,,,4.354,,,,4
2010-04-27 02:26:00,5.014,,0.0929999999999999,,122.187,,3.037,,238.564,0.007,,2.894,,0.02,,,4.352,,,,4
2010-04-27 02:27:00,5.011,,0.126,,122.164,,2.975,,224.361,0.006,,2.42,,0.014,,,4.379,,,,4
2010-04-27 02:28:00,5.002,,0.0,,122.125,,3.036,,230.207,0.006,,2.654,,0.0179999999999999,,,4.432,,,,4
2010-04-27 02:29:00,5.01,,0.0599999999999999,,122.112,,3.121,,217.96,0.008,,2.572,,0.02,,,4.44,,,,4
2010-04-27 02:30:00,5.001,,-0.066,,122.172,,3.167,,222.144,0.007,,2.87,,0.0179999999999999,,,4.433,,,,4
2010-04-27 02:31:00,5.001,,-0.0719999999999999,,122.142,,3.231,,222.086,0.006,,2.654,,0.016,,,4.458,,,,4
2010-04-27 02:32:00,5.003,,0.115,,122.128,,3.246,,220.734,0.006,,2.608,,0.0179999999999999,,,4.433,,,,4
2010-04-27 02:33:00,5.0,,-0.017,,122.047,,3.288,,236.9,0.008,,2.546,,0.02,,,4.479,,,,4
2010-04-27 02:34:00,5.006,,0.0219999999999999,,122.032,,3.302,,223.956,0.008,,2.446,,0.02,,,4.451,,,,4
2010-04-27 02:35:00,5.006,,0.231,,122.096,,3.257,,208.298,0.007,,2.726,,0.0179999999999999,,,4.424,,,,4
2010-04-27 02:36:00,4.997,,0.126,,122.05,,3.232,,207.618,0.005,,2.744,,0.014,,,4.379,,,,4
2010-04-27 02:37:00,5.002,,-0.006,,122.03,,3.295,,225.701,0.004,,2.51,,0.01,,,4.383,,,,4
2010-04-27 02:38:00,4.998,,0.0219999999999999,,122.044,,3.337,,222.391,0.006,,2.65,,0.016,,,4.301,,,,4
2010-04-27 02:39:00,4.998,,0.099,,122.11,,3.272,,214.679,0.006,,2.512,,0.014,,,4.242,,,,4
2010-04-27 02:40:00,5.001,,0.0219999999999999,,122.057,,3.292,,209.028,0.006,,2.336,,0.014,,,4.189,,,,4
2010-04-27 02:41:00,4.991,,0.0599999999999999,,122.057,,3.337,,221.046,0.005,,2.378,,0.012,,,4.218,,,,4
2010-04-27 02:42:00,5.01,,0.033,,122.116,,3.312,,219.427,0.008,,2.68,,0.0219999999999999,,,4.215,,,,4
2010-04-27 02:43:00,5.01,,0.165,,122.135,,3.269,,190.057,0.006,,2.578,,0.016,,,4.196,,,,4
2010-04-27 02:44:00,5.006,,0.033,,122.071,,3.179,,184.397,0.007,,2.518,,0.016,,,4.158,,,,4
2010-04-27 02:45:00,5.003,,0.027,,122.019,,3.098,,201.122,0.007,,2.452,,0.016,,,4.111,,,,4
2010-04-27 02:46:00,5.006,,0.016,,122.099,,3.147,,206.691,0.004,,2.642,,0.01,,,4.108,,,,4
2010-04-27 02:47:00,5.004,,0.11,,122.109,,3.136,,203.214,0.007,,2.452,,0.016,,,4.102,,,,4
2010-04-27 02:48:00,5.0,,0.187,,122.085,,3.073,,197.198,0.005,,2.494,,0.014,,,4.049,,,,4
2010-04-27 02:49:00,5.008,,0.0219999999999999,,122.106,,3.026,,194.322,0.006,,2.308,,0.014,,,4.022,,,,4
2010-04-27 02:50:00,4.996,,0.005,,122.098,,2.981,,201.045,0.006,,2.24,,0.012,,,3.972,,,,4
2010-04-27 02:51:00,5.003,,0.0,,122.114,,2.969,,206.113,0.006,,2.378,,0.014,,,3.982,,,,4
2010-04-27 02:52:00,5.003,,0.1759999999999999,,122.13,,3.012,,195.124,0.007,,2.318,,0.016,,,3.948,,,,4
2010-04-27 02:53:00,4.999,,-0.05,,122.004,,3.017,,204.883,0.006,,2.624,,0.014,,,3.93,,,,4
2010-04-27 02:54:00,5.001,,0.132,,122.017,,3.049,,211.507,0.008,,2.488,,0.02,,,3.895,,,,4
2010-04-27 02:55:00,5.002,,-0.039,,122.045,,3.01,,184.373,0.005,,2.45,,0.012,,,3.883,,,,4
2010-04-27 02:56:00,5.0,,0.005,,122.031,,2.941,,163.117,0.006,,2.432,,0.016,,,3.85,,,,4
2010-04-27 02:57:00,5.002,,0.082,,122.055,,2.835,,195.865,0.006,,2.368,,0.014,,,3.901,,,,4
2010-04-27 02:58:00,4.987,,0.0109999999999999,,122.004,,2.89,,204.168,0.007,,2.464,,0.0179999999999999,,,3.974,,,,4
2010-04-27 02:59:00,5.01,,0.016,,122.093,,2.956,,200.016,0.006,,2.23,,0.014,,,4.069,,,,4
2010-04-27 03:00:00,4.998,,-0.0219999999999999,,121.975,,2.92,,216.66,0.005,,2.588,,0.014,,,4.15,,,,4
2010-04-27 03:01:00,5.0,,0.0109999999999999,,121.95,,2.917,,206.519,0.006,,2.548,,0.016,,,4.2,,,,4
2010-04-27 03:02:00,4.999,,-0.017,,121.975,,2.766,,187.08,0.008,,2.32,,0.02,,,4.215,,,,4
2010-04-27 03:03:00,4.995,,-0.017,,121.945,,2.742,,182.029,0.008,,2.222,,0.0179999999999999,,,4.245,,,,4
2010-04-27 03:04:00,4.992,,-0.0109999999999999,,121.971,,2.73,,176.777,0.006,,2.476,,0.014,,,4.245,,,,4
2010-04-27 03:05:00,4.998,,0.253,,121.932,,2.776,,191.475,0.007,,2.216,,0.014,,,4.284,,,,4
2010-04-27 03:06:00,4.99,,0.0379999999999999,,121.904,,2.825,,175.901,0.007,,2.356,,0.016,,,4.277,,,,4
2010-04-27 03:07:00,4.99,,-0.0719999999999999,,121.919,,2.899,,183.67,0.006,,2.2,,0.014,,,4.203,,,,4
2010-04-27 03:08:00,4.998,,0.11,,121.908,,2.924,,184.206,0.005,,2.308,,0.012,,,4.152,,,,4
2010-04-27 03:09:00,4.997,,-0.0719999999999999,,121.894,,3.001,,154.762,0.006,,2.278,,0.012,,,4.13,,,,4
2010-04-27 03:10:00,4.992,,0.016,,121.921,,3.035,,178.005,0.008,,2.306,,0.0179999999999999,,,4.095,,,,4
2010-04-27 03:11:00,4.997,,0.016,,121.926,,3.046,,220.491,0.007,,2.23,,0.016,,,4.126,,,,4
2010-04-27 03:12:00,5.001,,0.0599999999999999,,121.931,,3.073,,215.768,0.005,,1.962,,0.01,,,4.211,,,,4
2010-04-27 03:13:00,4.998,,0.0,,121.94,,2.97,,199.622,0.006,,2.088,,0.012,,,4.259,,,,4
2010-04-27 03:14:00,4.994,,-0.006,,121.843,,2.925,,194.444,0.006,,2.026,,0.014,,,4.268,,,,4
2010-04-27 03:15:00,4.994,,0.0439999999999999,,121.882,,2.95,,197.643,0.008,,2.182,,0.016,,,4.287,,,,4
2010-04-27 03:16:00,4.995,,0.0599999999999999,,121.912,,2.898,,206.703,0.006,,2.252,,0.014,,,4.287,,,,4
2010-04-27 03:17:00,4.999,,0.0599999999999999,,121.949,,2.825,,211.475,0.008,,2.098,,0.016,,,4.254,,,,4
2010-04-27 03:18:00,5.002,,0.016,,121.989,,2.796,,210.453,0.006,,2.242,,0.012,,,4.188,,,,4
2010-04-27 03:19:00,4.997,,-0.033,,121.929,,2.829,,204.201,0.008,,2.058,,0.016,,,4.121,,,,4
2010-04-27 03:20:00,5.003,,0.11,,121.941,,2.812,,204.005,0.006,,2.26,,0.014,,,4.108,,,,4
2010-04-27 03:21:00,5.003,,0.0769999999999999,,121.958,,2.794,,210.684,0.008,,2.094,,0.016,,,4.065,,,,4
2010-04-27 03:22:00,5.0,,0.016,,121.869,,2.799,,210.797,0.006,,2.2,,0.014,,,4.067,,,,4
2010-04-27 03:23:00,4.991,,0.0379999999999999,,121.883,,2.887,,195.355,0.007,,1.912,,0.012,,,4.099,,,,4
2010-04-27 03:24:00,4.999,,0.055,,121.912,,3.021,,204.853,0.006,,1.972,,0.01,,,4.142,,,,4
2010-04-27 03:25:00,5.0,,0.0379999999999999,,121.903,,3.012,,185.02,0.007,,1.954,,0.014,,,4.033,,,,4
2010-04-27 03:26:00,5.006,,0.121,,121.964,,2.962,,181.1,0.007,,2.11,,0.014,,,4.01,,,,4
2010-04-27 03:27:00,5.001,,-0.0219999999999999,,121.903,,2.98,,195.347,0.005,,1.99,,0.01,,,3.998,,,,4
2010-04-27 03:28:00,4.991,,0.033,,121.826,,2.989,,199.132,0.007,,2.13,,0.016,,,4.031,,,,4
