measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__382,module_temp_3__383,poa_irradiance__373,power_factor__387,system_id
2010-03-03 20:40:00,4.633,0.1711537999999999,-6.376,5.452507,121.719,244.7717,5.856,-12.11283,13.97599,9.278,-9.050781,-0.006,-0.0463078599999999,2.396,0.0,-0.016,0.0,-10.43532,6.839,-10.66835,-10.36803,-11.17851,0.0,0.1319491,4
2010-03-03 20:41:00,3.111,,-0.749,,99.796,,5.849,,,9.244,,0.004,,2.056,,0.008,,,6.855,,,,,,4
2010-03-03 20:42:00,4.235,,-5.616,,116.071,,5.806,,,9.213,,-0.004,,2.032,,-0.014,,,6.887,,,,,,4
2010-03-03 20:43:00,3.479,,-0.435,,105.571,,5.776,,,9.183,,0.008,,1.968,,0.0179999999999999,,,6.906,,,,,,4
2010-03-03 20:44:00,3.508,,0.1479999999999999,,101.67,,5.793,,,9.177,,0.01,,2.39,,0.0219999999999999,,,6.949,,,,,,4
2010-03-03 20:45:00,3.034,,-4.008,,93.622,,5.769,,,9.147,,-0.0149999999999999,,2.176,,-0.032,,,6.962,,,,,,4
2010-03-03 20:46:00,3.837,,-2.048,,109.616,,5.766,,,9.128,,-0.006,,2.136,,-0.0179999999999999,,,6.993,,,,,,4
2010-03-03 20:47:00,4.221,,-2.935,,113.585,,5.782,,,9.107,,-0.003,,1.998,,-0.006,,,6.989,,,,,,4
2010-03-03 20:48:00,4.247,,-3.463,,113.691,,5.772,,,9.093,,-0.004,,2.306,,-0.028,,,7.006,,,,,,4
2010-03-03 20:49:00,3.474,,-3.039,,105.68,,5.806,,,9.078,,-0.006,,2.124,,-0.01,,,7.01,,,,,,4
2010-03-03 20:50:00,4.263,,-3.039,,116.083,,5.95,,,9.06,,-0.007,,2.038,,-0.0179999999999999,,,7.039,,,,,,4
2010-03-03 20:51:00,3.501,,-4.273,,104.464,,6.002,,,9.009,,0.004,,2.282,,0.01,,,7.02,,,,,,4
2010-03-03 20:52:00,4.287,,-3.309,,116.275,,5.957,,,8.98,,0.006,,1.966,,0.012,,,7.007,,,,,,4
2010-03-03 20:53:00,4.443,,-8.346999999999998,,122.108,,5.992,,,8.965,,-0.0129999999999999,,2.278,,-0.0359999999999999,,,7.045,,,,,,4
2010-03-03 20:54:00,4.613,,-5.963,,122.475,,6.078,,,8.933,,0.0089999999999999,,2.186,,0.02,,,7.023,,,,,,4
2010-03-03 20:55:00,2.909,,-0.8539999999999999,,91.352,,5.957,,,8.910999999999998,,0.002,,2.216,,0.002,,,6.984,,,,,,4
2010-03-03 20:56:00,3.87,,-0.4189999999999999,,110.127,,6.028,,,8.897,,-0.008,,2.146,,-0.014,,,7.019,,,,,,4
2010-03-03 20:57:00,3.8,,-4.476,,109.529,,6.0,,,8.877,,-0.016,,2.248,,-0.056,,,7.003,,,,,,4
2010-03-03 20:58:00,3.578,,-1.168,,97.664,,5.978,,,8.865,,0.0,,2.23,,-0.002,,,7.007,,,,,,4
2010-03-03 20:59:00,3.901,,-2.792,,103.668,,5.762,,,8.836999999999998,,0.007,,1.962,,0.014,,,6.975,,,,,,4
2010-03-03 21:00:00,4.676,,-2.048,,122.254,,5.612,,,8.798999999999998,,-0.006,,2.152,,-0.016,,,6.959,,,,,,4
2010-03-03 21:01:00,2.722,,-2.781,,93.936,,5.551,,,8.827,,0.003,,2.064,,0.002,,,6.961,,,,,,4
2010-03-03 21:02:00,4.095,,-2.841,,110.851,,5.66,,,8.784,,-0.006,,1.84,,-0.014,,,7.01,,,,,,4
2010-03-03 21:03:00,3.828,,-1.619,,109.765,,5.691,,,8.759,,-0.0129999999999999,,2.336,,-0.0299999999999999,,,6.96,,,,,,4
2010-03-03 21:04:00,3.762,,-0.4299999999999999,,107.064,,5.644,,,8.73,,0.007,,2.164,,0.016,,,6.963,,,,,,4
2010-03-03 21:05:00,3.312,,-4.091,,100.486,,5.635,,,8.704,,0.008,,2.266,,0.02,,,6.985,,,,,,4
2010-03-03 21:06:00,4.634,,-0.342,,114.089,,5.695,,,8.695999999999998,,0.005,,1.876,,0.01,,,7.008,,,,,,4
2010-03-03 21:07:00,3.461,,-3.739,,101.514,,5.658,,,8.673,,-0.008,,2.312,,-0.016,,,6.993,,,,,,4
2010-03-03 21:08:00,3.968,,-3.056,,105.865,,5.656,,,8.683,,-0.004,,2.144,,-0.012,,,7.024,,,,,,4
2010-03-03 21:09:00,3.926,,-2.346,,109.142,,5.662,,,8.679999999999998,,-0.005,,2.27,,-0.016,,,7.028,,,,,,4
2010-03-03 21:10:00,4.542,,-3.37,,122.383,,5.675,,,8.654999999999998,,0.003,,2.27,,0.004,,,7.024,,,,,,4
2010-03-03 21:11:00,3.904,,-3.21,,109.126,,5.622,,,8.62,,-0.005,,2.116,,-0.008,,,6.961,,,,,,4
2010-03-03 21:12:00,4.055,,-3.061,,112.607,,5.629,,,8.609999999999998,,-0.007,,2.176,,-0.024,,,6.986,,,,,,4
2010-03-03 21:13:00,3.863,,-2.593,,108.349,,5.572,,,8.614,,0.0149999999999999,,2.124,,0.0299999999999999,,,6.91,,,,,,4
2010-03-03 21:14:00,3.478,,-1.514,,101.674,,5.512,,,8.609,,-0.002,,1.996,,-0.008,,,6.927,,,,,,4
2010-03-03 21:15:00,4.524,,-2.302,,116.978,,5.488,,,8.577999999999998,,-0.0089999999999999,,2.26,,-0.032,,,6.909,,,,,,4
2010-03-03 21:16:00,4.215,,-2.549,,115.996,,5.426,,,8.545999999999998,,-0.0179999999999999,,2.254,,-0.04,,,6.9,,,,,,4
2010-03-03 21:17:00,3.888,,0.231,,106.411,,5.436,,,8.538999999999998,,0.006,,2.284,,0.014,,,6.901,,,,,,4
2010-03-03 21:18:00,3.766,,-5.638,,112.651,,5.511,,,8.524,,0.001,,2.034,,-0.008,,,6.92,,,,,,4
2010-03-03 21:19:00,2.731,,-0.309,,94.135,,5.522,,,8.522999999999998,,-0.006,,1.792,,-0.0179999999999999,,,6.928,,,,,,4
2010-03-03 21:20:00,3.889,,-3.81,,110.324,,5.772,,,8.503999999999998,,-0.02,,2.408,,-0.0459999999999999,,,6.995,,,,,,4
2010-03-03 21:21:00,3.861,,-3.766,,109.102,,5.961,,,8.477,,-0.0109999999999999,,2.372,,-0.0359999999999999,,,7.034,,,,,,4
2010-03-03 21:22:00,3.482,,-3.166,,104.071,,6.062,,,8.461,,0.006,,2.248,,0.014,,,7.051,,,,,,4
2010-03-03 21:23:00,3.363,,-1.272,,99.84,,6.089,,,8.438,,0.0,,1.86,,0.0,,,6.984,,,,,,4
2010-03-03 21:24:00,2.718,,-1.371,,89.857,,6.184,,,8.458999999999998,,-0.004,,2.18,,-0.008,,,7.02,,,,,,4
2010-03-03 21:25:00,3.873,,-1.03,,106.102,,6.267,,,8.464,,-0.003,,2.022,,-0.006,,,7.054,,,,,,4
2010-03-03 21:26:00,4.302,,-4.295,,113.849,,6.315,,,8.426,,-0.007,,2.308,,-0.028,,,7.089,,,,,,4
2010-03-03 21:27:00,3.843,,-4.647,,110.138,,6.193,,,8.384,,-0.0179999999999999,,1.938,,-0.0359999999999999,,,7.033,,,,,,4
2010-03-03 21:28:00,3.479,,-2.67,,104.55,,6.034,,,8.375999999999998,,-0.019,,1.92,,-0.0459999999999999,,,6.991,,,,,,4
2010-03-03 21:29:00,3.496,,-2.935,,103.91,,6.12,,,8.356,,0.003,,2.086,,0.004,,,7.02,,,,,,4
2010-03-03 21:30:00,4.611,,-5.66,,121.981,,6.117,,,8.354,,-0.034,,2.26,,-0.08,,,7.013,,,,,,4
2010-03-03 21:31:00,3.535,,-0.766,,101.236,,5.979,,,8.342,,-0.008,,1.996,,-0.016,,,6.98,,,,,,4
2010-03-03 21:32:00,3.478,,-1.718,,104.905,,5.922,,,8.327,,-0.001,,2.128,,0.0,,,6.975,,,,,,4
2010-03-03 21:33:00,3.888,,-2.704,,102.905,,5.759,,,8.303,,0.01,,2.536,,0.028,,,6.897,,,,,,4
2010-03-03 21:34:00,2.301,,-0.094,,84.51399999999998,,5.724,,,8.308,,0.014,,2.074,,0.0299999999999999,,,6.853,,,,,,4
2010-03-03 21:35:00,3.84,,-1.228,,110.107,,5.681,,,8.324999999999998,,-0.0089999999999999,,3.954,,-0.0219999999999999,,,6.81,,,,,,4
2010-03-03 21:36:00,3.819,,-2.704,,108.164,,5.615,,,8.327999999999998,,-0.007,,1.218,,-0.0219999999999999,,,6.769,,,,,,4
2010-03-03 21:37:00,3.834,,-2.395,,108.851,,5.56,,,8.319,,-0.019,,2.234,,-0.056,,,6.752,,,,,,4
2010-03-03 21:38:00,3.893,,-1.123,,108.601,,5.827,,,8.323,,0.01,,1.948,,0.02,,,6.744,,,,,,4
2010-03-03 21:39:00,3.868,,-2.329,,105.239,,5.836,,,8.317,,0.004,,2.194,,0.01,,,6.699,,,,,,4
2010-03-03 21:40:00,4.29,,-2.995,,113.313,,5.664,,,8.31,,-0.012,,2.104,,-0.028,,,6.579,,,,,,4
2010-03-03 21:41:00,3.481,,-2.869,,103.556,,5.464,,,8.314,,0.008,,2.668,,0.0179999999999999,,,6.465,,,,,,4
2010-03-03 21:42:00,3.888,,-0.226,,107.381,,5.337,,,8.288999999999998,,0.006,,1.932,,0.012,,,6.337,,,,,,4
2010-03-03 21:43:00,4.416,,-1.547,,115.564,,5.205,,,8.284,,-0.006,,2.186,,-0.014,,,6.224,,,,,,4
2010-03-03 21:44:00,3.877,,-2.626,,102.086,,5.066,,,8.284,,0.008,,2.01,,0.016,,,6.172,,,,,,4
2010-03-03 21:45:00,3.923,,-2.103,,105.188,,5.03,,,8.279999999999998,,-0.001,,2.23,,-0.002,,,6.144,,,,,,4
2010-03-03 21:46:00,4.205,,-1.553,,109.026,,4.957,,,8.272999999999998,,-0.008,,2.224,,-0.0219999999999999,,,6.144,,,,,,4
2010-03-03 21:47:00,3.144,,-1.641,,97.816,,4.987,,,8.263,,0.003,,2.378,,0.004,,,6.217,,,,,,4
2010-03-03 21:48:00,3.408,,-2.054,,103.879,,5.124,,,8.26,,-0.006,,2.324,,-0.012,,,6.269,,,,,,4
2010-03-03 21:49:00,3.85,,-2.324,,109.651,,5.341,,,8.272,,0.004,,2.146,,0.006,,,6.307,,,,,,4
2010-03-03 21:50:00,3.884,,-1.14,,109.408,,5.425,,,8.259,,0.008,,2.186,,0.0179999999999999,,,6.259,,,,,,4
2010-03-03 21:51:00,3.471,,-4.212,,98.74,,5.338,,,8.234,,-0.024,,2.022,,-0.0539999999999999,,,6.27,,,,,,4
2010-03-03 21:52:00,3.911,,-2.753,,111.558,,5.349,,,8.233,,-0.007,,2.302,,-0.034,,,6.238,,,,,,4
2010-03-03 21:53:00,3.517,,-0.397,,105.253,,5.326,,,8.229,,0.004,,2.082,,0.01,,,6.118,,,,,,4
2010-03-03 21:54:00,3.526,,-4.102,,104.555,,5.247,,,8.211,,-0.021,,2.192,,-0.064,,,6.025,,,,,,4
2010-03-03 21:55:00,3.099,,-3.138,,98.533,,5.218,,,8.192,,0.005,,2.26,,0.014,,,5.972,,,,,,4
2010-03-03 21:56:00,3.635,,-2.324,,106.706,,5.22,,,8.179999999999998,,0.003,,1.938,,0.004,,,5.922,,,,,,4
2010-03-03 21:57:00,3.505,,-1.779,,103.458,,5.263,,,8.176999999999998,,-0.002,,1.65,,-0.006,,,5.913,,,,,,4
2010-03-03 21:58:00,3.262,,-1.47,,93.581,,5.242,,,8.136,,0.0089999999999999,,2.192,,0.02,,,5.871,,,,,,4
2010-03-03 21:59:00,2.6,,0.446,,85.04699999999998,,5.274,,,8.136,,0.006,,2.974,,0.016,,,5.94,,,,,,4
2010-03-03 22:00:00,3.851,,-1.894,,106.848,,5.233,,,8.134,,-0.007,,1.918,,-0.0219999999999999,,,5.983,,,,,,4
2010-03-03 22:01:00,3.88,,-2.395,,105.204,,5.227,,,8.106999999999998,,-0.008,,2.272,,-0.0219999999999999,,,5.982,,,,,,4
2010-03-03 22:02:00,3.82,,-3.188,,111.555,,5.147,,,8.089,,-0.007,,2.45,,-0.0439999999999999,,,5.922,,,,,,4
2010-03-03 22:03:00,4.325,,-3.469,,112.332,,5.082,,,8.076,,-0.005,,2.858,,-0.02,,,5.906,,,,,,4
2010-03-03 22:04:00,3.77,,-2.329,,112.28,,5.131,,,8.057,,-0.0109999999999999,,2.252,,-0.0259999999999999,,,5.964,,,,,,4
2010-03-03 22:05:00,3.342,,-1.922,,100.375,,5.152,,,8.048999999999998,,-0.019,,2.284,,-0.0519999999999999,,,5.923,,,,,,4
2010-03-03 22:06:00,3.933,,-5.654,,109.65,,5.082,,,8.031,,-0.016,,1.96,,-0.024,,,5.865,,,,,,4
2010-03-03 22:07:00,3.906,,-3.205,,108.622,,4.984,,,8.025,,0.004,,1.932,,0.008,,,5.927,,,,,,4
2010-03-03 22:08:00,3.749,,-0.182,,106.325,,4.835,,,8.009,,-0.007,,2.116,,-0.016,,,5.924,,,,,,4
2010-03-03 22:09:00,3.518,,0.269,,101.229,,4.88,,,8.009,,0.007,,1.992,,0.014,,,6.011,,,,,,4
2010-03-03 22:10:00,3.437,,-1.597,,103.683,,5.205,,,7.988,,-0.007,,2.088,,-0.032,,,6.112,,,,,,4
2010-03-03 22:11:00,3.907,,-5.153,,105.718,,5.367,,,7.981,,-0.001,,1.992,,-0.006,,,6.138,,,,,,4
2010-03-03 22:12:00,3.902,,-2.351,,110.059,,5.447,,,7.949,,-0.007,,2.362,,-0.0219999999999999,,,6.101,,,,,,4
2010-03-03 22:13:00,3.318,,-1.762,,99.778,,5.481,,,7.941,,0.008,,2.15,,0.016,,,6.18,,,,,,4
2010-03-03 22:14:00,3.491,,-2.825,,100.502,,5.695,,,7.907,,-0.02,,2.086,,-0.042,,,6.284,,,,,,4
2010-03-03 22:15:00,4.268,,-1.916,,110.623,,5.857,,,7.904,,-0.0179999999999999,,2.204,,-0.04,,,6.347,,,,,,4
2010-03-03 22:16:00,2.594,,-0.0719999999999999,,85.95099999999998,,6.04,,,7.883,,-0.002,,2.554,,-0.002,,,6.396,,,,,,4
2010-03-03 22:17:00,4.17,,-4.245,,115.982,,5.939,,,7.886999999999999,,0.004,,2.366,,0.008,,,6.341,,,,,,4
2010-03-03 22:18:00,3.875,,-1.426,,110.405,,5.71,,,7.876,,-0.005,,2.062,,-0.0179999999999999,,,6.205,,,,,,4
2010-03-03 22:19:00,3.302,,-1.074,,100.361,,5.568,,,7.853,,0.001,,2.434,,0.0,,,6.158,,,,,,4
2010-03-03 22:20:00,3.884,,-0.039,,109.831,,5.566,,,7.836,,0.006,,2.446,,0.014,,,6.144,,,,,,4
2010-03-03 22:21:00,3.74,,-0.017,,104.252,,5.477,,,7.824,,0.008,,1.18,,0.014,,,6.107,,,,,,4
2010-03-03 22:22:00,3.848,,-0.936,,110.914,,5.431,,,7.804,,0.0,,1.978,,-0.004,,,6.067,,,,,,4
2010-03-03 22:23:00,3.101,,-0.892,,100.445,,5.461,,,7.767,,0.008,,2.092,,0.0179999999999999,,,6.019,,,,,,4
2010-03-03 22:24:00,3.857,,-1.399,,110.101,,5.451,,,7.772999999999999,,0.014,,1.956,,0.0379999999999999,,,5.967,,,,,,4
2010-03-03 22:25:00,3.737,,-2.103,,108.318,,5.523,,,7.771,,-0.01,,2.374,,-0.0379999999999999,,,5.927,,,,,,4
2010-03-03 22:26:00,3.473,,-3.639,,106.335,,5.563,,,7.767,,-0.007,,2.674,,-0.0299999999999999,,,5.95,,,,,,4
2010-03-03 22:27:00,3.697,,-0.76,,105.76,,5.632,,,7.766,,0.004,,2.076,,0.01,,,5.973,,,,,,4
2010-03-03 22:28:00,3.404,,0.264,,101.284,,5.805,,,7.763,,0.005,,2.112,,0.012,,,5.994,,,,,,4
2010-03-03 22:29:00,3.993,,-1.707,,111.64,,5.817,,,7.731,,-0.003,,2.08,,-0.01,,,6.02,,,,,,4
2010-03-03 22:30:00,2.859,,-1.834,,94.734,,5.804,,,7.728,,0.008,,2.038,,0.016,,,6.119,,,,,,4
2010-03-03 22:31:00,3.863,,-2.401,,110.077,,5.77,,,7.719,,-0.019,,2.516,,-0.062,,,6.2,,,,,,4
2010-03-03 22:32:00,3.914,,-3.601,,109.103,,5.736,,,7.706,,0.005,,2.092,,0.01,,,6.234,,,,,,4
2010-03-03 22:33:00,3.679,,-4.206,,104.47,,5.808,,,7.695999999999999,,-0.0089999999999999,,2.074,,-0.0259999999999999,,,6.253,,,,,,4
2010-03-03 22:34:00,3.529,,-0.87,,105.157,,5.773,,,7.697,,0.007,,1.186,,0.014,,,6.256,,,,,,4
2010-03-03 22:35:00,3.74,,-2.99,,106.651,,5.586,,,7.682,,0.003,,2.086,,0.004,,,6.246,,,,,,4
2010-03-03 22:36:00,3.922,,-4.284,,109.542,,5.535,,,7.698,,-0.003,,2.56,,0.002,,,6.265,,,,,,4
2010-03-03 22:37:00,3.75,,-0.92,,102.94,,5.3,,,7.687,,-0.007,,1.902,,-0.02,,,6.199,,,,,,4
2010-03-03 22:38:00,3.788,,-1.619,,107.515,,5.387,,,7.702,,-0.0089999999999999,,2.372,,-0.0359999999999999,,,6.282,,,,,,4
2010-03-03 22:39:00,3.527,,-3.408,,103.196,,5.457,,,7.702,,0.006,,2.002,,0.012,,,6.249,,,,,,4
2010-03-03 22:40:00,4.214,,-0.958,,111.411,,5.44,,,7.689,,-0.008,,2.074,,-0.02,,,6.213,,,,,,4
2010-03-03 22:41:00,3.889,,-0.386,,111.097,,5.423,,,7.698,,-0.0089999999999999,,2.008,,-0.0179999999999999,,,6.229,,,,,,4
2010-03-03 22:42:00,2.942,,-3.458,,93.581,,5.515,,,7.683,,0.006,,1.896,,0.014,,,6.248,,,,,,4
2010-03-03 22:43:00,3.846,,-2.847,,111.815,,5.728,,,7.671,,-0.008,,2.156,,-0.016,,,6.253,,,,,,4
2010-03-03 22:44:00,3.9,,-2.737,,110.323,,5.743,,,7.694,,-0.019,,2.236,,-0.048,,,6.31,,,,,,4
2010-03-03 22:45:00,4.253,,-4.454,,116.858,,5.845,,,7.703999999999998,,-0.0149999999999999,,2.342,,-0.02,,,6.346,,,,,,4
2010-03-03 22:46:00,4.225,,-3.083,,116.938,,5.807,,,7.668999999999999,,-0.007,,2.174,,-0.0179999999999999,,,6.291,,,,,,4
2010-03-03 22:47:00,3.53,,-0.6169999999999999,,100.919,,5.666,,,7.663,,0.006,,2.288,,0.014,,,6.299,,,,,,4
2010-03-03 22:48:00,4.22,,-6.568,,117.697,,5.672,,,7.647,,-0.02,,2.116,,-0.0359999999999999,,,6.327,,,,,,4
2010-03-03 22:49:00,3.499,,-3.733,,105.566,,5.718,,,7.65,,0.003,,2.152,,0.008,,,6.37,,,,,,4
2010-03-03 22:50:00,4.607,,-3.386,,120.895,,5.652,,,7.644,,-0.004,,2.05,,-0.016,,,6.36,,,,,,4
2010-03-03 22:51:00,4.216,,-1.938,,114.315,,5.517,,,7.636,,-0.002,,2.314,,-0.008,,,6.313,,,,,,4
2010-03-03 22:52:00,2.978,,-2.995,,93.148,,5.356,,,7.641,,0.007,,2.18,,0.01,,,6.316,,,,,,4
2010-03-03 22:53:00,4.561,,-3.227,,123.46,,5.189,,,7.63,,0.0,,2.282,,0.002,,,6.319,,,,,,4
2010-03-03 22:54:00,3.836,,-0.221,,104.405,,5.246,,,7.643,,0.0,,2.252,,0.002,,,6.362,,,,,,4
2010-03-03 22:55:00,4.107,,-3.105,,112.0,,5.36,,,7.638,,0.0,,2.228,,0.0,,,6.397,,,,,,4
2010-03-03 22:56:00,4.129,,-6.31,,114.022,,5.384,,,7.639999999999999,,-0.027,,2.554,,-0.0719999999999999,,,6.427,,,,,,4
2010-03-03 22:57:00,4.2,,-2.836,,115.989,,5.367,,,7.641,,0.004,,2.414,,0.002,,,6.422,,,,,,4
2010-03-03 22:58:00,4.224,,-2.891,,114.269,,5.302,,,7.646,,0.0,,2.174,,-0.002,,,6.431,,,,,,4
2010-03-03 22:59:00,3.67,,-0.4899999999999999,,102.028,,5.264,,,7.636999999999999,,0.014,,2.644,,0.034,,,6.452,,,,,,4
2010-03-03 23:00:00,3.768,,-4.509,,105.173,,5.191,,,7.633,,-0.007,,2.234,,-0.028,,,6.43,,,,,,4
2010-03-03 23:01:00,3.458,,-2.285,,104.243,,5.171,,,7.646,,-0.008,,2.18,,-0.0179999999999999,,,6.392,,,,,,4
2010-03-03 23:02:00,3.11,,-1.536,,93.873,,5.166,,,7.639,,0.007,,2.098,,0.016,,,6.42,,,,,,4
2010-03-03 23:03:00,4.448,,-4.917,,113.354,,5.172,,,7.63,,-0.005,,2.306,,-0.0219999999999999,,,6.401,,,,,,4
2010-03-03 23:04:00,4.626,,-0.87,,122.151,,5.099,,,7.642,,-0.001,,2.182,,-0.002,,,6.344,,,,,,4
2010-03-03 23:05:00,3.34,,-1.878,,101.544,,5.013,,,7.639,,0.001,,2.23,,0.002,,,6.27,,,,,,4
2010-03-03 23:06:00,3.91,,-2.351,,111.706,,4.925,,,7.647,,-0.001,,2.392,,-0.004,,,6.241,,,,,,4
2010-03-03 23:07:00,3.424,,-1.476,,105.526,,5.025,,,7.647999999999999,,0.007,,2.044,,0.016,,,6.268,,,,,,4
2010-03-03 23:08:00,2.731,,-1.498,,90.462,,5.221,,,7.655,,0.0089999999999999,,2.222,,0.0219999999999999,,,6.275,,,,,,4
2010-03-03 23:09:00,4.334,,-3.21,,114.173,,4.998,,,7.639999999999999,,-0.001,,2.174,,-0.01,,,6.16,,,,,,4
2010-03-03 23:10:00,3.323,,-3.551,,100.192,,4.899,,,7.642,,-0.003,,2.546,,0.014,,,6.086,,,,,,4
2010-03-03 23:11:00,3.817,,-1.481,,107.045,,4.832,,,7.651,,0.0089999999999999,,1.968,,0.0179999999999999,,,6.03,,,,,,4
2010-03-03 23:12:00,4.603,,-4.757,,118.38,,4.711,,,7.647999999999999,,-0.0179999999999999,,2.362,,-0.048,,,5.996,,,,,,4
2010-03-03 23:13:00,3.059,,-2.478,,98.042,,4.622,,,7.627,,-0.001,,2.228,,-0.004,,,5.962,,,,,,4
2010-03-03 23:14:00,4.058,,-6.376,,105.263,,4.639,,,7.628,,-0.01,,2.408,,-0.0299999999999999,,,5.941,,,,,,4
2010-03-03 23:15:00,4.601,,-2.296,,121.279,,4.741,,,7.611,,0.003,,2.228,,0.008,,,5.965,,,,,,4
2010-03-03 23:16:00,3.023,,-0.551,,96.129,,4.732,,,7.622,,-0.006,,2.294,,-0.012,,,5.917,,,,,,4
2010-03-03 23:17:00,3.469,,-3.799,,103.513,,4.641,,,7.621,,-0.0179999999999999,,2.336,,-0.0539999999999999,,,5.879,,,,,,4
2010-03-03 23:18:00,4.206,,-3.381,,115.506,,4.578,,,7.615,,-0.017,,2.326,,-0.0439999999999999,,,5.903,,,,,,4
2010-03-03 23:19:00,3.716,,-2.582,,102.584,,4.538,,,7.591999999999999,,0.002,,2.452,,0.006,,,5.935,,,,,,4
2010-03-03 23:20:00,3.801,,-3.766,,106.884,,4.523,,,7.602,,-0.001,,2.098,,0.0,,,5.951,,,,,,4
2010-03-03 23:21:00,3.091,,-1.861,,95.249,,4.475,,,7.598,,0.007,,2.162,,0.014,,,5.913,,,,,,4
2010-03-03 23:22:00,3.642,,-4.625,,105.748,,4.447,,,7.583999999999999,,-0.005,,2.32,,-0.006,,,5.894,,,,,,4
2010-03-03 23:23:00,3.901,,-1.553,,110.974,,4.658,,,7.597,,0.006,,2.224,,0.012,,,5.916,,,,,,4
2010-03-03 23:24:00,4.184,,-4.972,,115.33,,4.669,,,7.569,,-0.017,,2.33,,-0.032,,,5.881,,,,,,4
2010-03-03 23:25:00,3.093,,-2.885,,99.46,,4.741,,,7.559999999999999,,0.001,,2.366,,-0.006,,,5.879,,,,,,4
2010-03-03 23:26:00,3.868,,-3.915,,108.097,,4.702,,,7.564,,0.006,,2.524,,0.016,,,5.851,,,,,,4
2010-03-03 23:27:00,3.867,,-1.443,,106.53,,4.62,,,7.549,,0.0,,2.404,,-0.008,,,5.825,,,,,,4
2010-03-03 23:28:00,3.136,,-2.483,,97.987,,4.558,,,7.530999999999999,,-0.003,,2.366,,-0.01,,,5.814,,,,,,4
2010-03-03 23:29:00,4.211,,-1.503,,112.784,,4.48,,,7.534,,-0.016,,2.204,,-0.048,,,5.786,,,,,,4
2010-03-03 23:30:00,3.848,,-1.404,,105.858,,4.412,,,7.513,,0.008,,2.164,,0.0179999999999999,,,5.76,,,,,,4
2010-03-03 23:31:00,3.077,,-1.338,,98.228,,4.394,,,7.502,,0.003,,2.476,,0.008,,,5.721,,,,,,4
2010-03-03 23:32:00,3.496,,-1.035,,97.521,,4.515,,,7.486,,0.006,,2.594,,0.016,,,5.72,,,,,,4
2010-03-03 23:33:00,3.317,,-1.041,,96.313,,4.667,,,7.490999999999999,,-0.01,,2.636,,-0.024,,,5.711,,,,,,4
2010-03-03 23:34:00,4.287,,-0.5779999999999998,,113.051,,4.77,,,7.461,,0.007,,2.258,,0.016,,,5.672,,,,,,4
2010-03-03 23:35:00,4.257,,-0.65,,112.214,,4.79,,,7.447,,0.001,,2.278,,0.006,,,5.619,,,,,,4
2010-03-03 23:36:00,3.526,,-3.111,,104.686,,4.767,,,7.441,,0.008,,2.324,,0.02,,,5.587,,,,,,4
2010-03-03 23:37:00,4.103,,-2.786,,110.941,,4.749,,,7.426,,-0.008,,2.576,,-0.0259999999999999,,,5.547,,,,,,4
2010-03-03 23:38:00,3.874,,-1.795,,104.598,,4.836,,,7.405999999999999,,-0.01,,2.504,,-0.042,,,5.553,,,,,,4
2010-03-03 23:39:00,3.83,,-2.533,,110.583,,4.812,,,7.389999999999999,,-0.002,,2.848,,-0.006,,,5.557,,,,,,4
2010-03-03 23:40:00,3.113,,-0.8479999999999999,,94.085,,4.736,,,7.367,,0.007,,2.462,,0.0179999999999999,,,5.516,,,,,,4
2010-03-03 23:41:00,4.151,,-1.894,,109.535,,4.7,,,7.352,,-0.0109999999999999,,2.41,,-0.032,,,5.524,,,,,,4
2010-03-03 23:42:00,3.806,,-2.637,,112.131,,4.713,,,7.343,,0.008,,2.264,,0.0179999999999999,,,5.512,,,,,,4
2010-03-03 23:43:00,3.923,,-1.619,,107.627,,4.727,,,7.312,,-0.003,,2.278,,-0.012,,,5.545,,,,,,4
2010-03-03 23:44:00,3.467,,-3.48,,103.922,,4.559,,,7.282,,0.0,,1.998,,0.002,,,5.53,,,,,,4
2010-03-03 23:45:00,3.961,,-0.259,,107.126,,4.456,,,7.287,,0.007,,2.408,,0.016,,,5.522,,,,,,4
2010-03-03 23:46:00,3.868,,-1.762,,106.27,,4.443,,,7.269999999999999,,0.01,,2.626,,0.032,,,5.53,,,,,,4
2010-03-03 23:47:00,4.595,,-5.506,,121.381,,4.449,,,7.267,,-0.012,,2.246,,-0.0219999999999999,,,5.524,,,,,,4
2010-03-03 23:48:00,3.883,,-2.505,,100.861,,4.478,,,7.258,,0.001,,2.402,,0.0,,,5.519,,,,,,4
2010-03-03 23:49:00,3.502,,-1.696,,100.366,,4.567,,,7.236,,0.007,,2.146,,0.016,,,5.495,,,,,,4
2010-03-03 23:50:00,4.199,,-2.588,,117.722,,4.522,,,7.216,,0.007,,2.356,,0.016,,,5.432,,,,,,4
2010-03-03 23:51:00,3.489,,-1.278,,100.968,,4.366,,,7.235,,-0.004,,2.348,,-0.016,,,5.389,,,,,,4
